1679796995.4960575;62.67.36.137;4.69.153.125;155.594
1679796995.496128;4.69.153.125;4.26.0.186;153.986
1679796995.4961932;4.26.0.186;83.97.21.63;158.781
1679796995.496252;83.97.21.63;146.70.0.101;153.964
1679796995.4963567;146.70.0.101;217.148.140.134;155.79
1679797009.2863624;173.212.238.3;62.67.36.137;8.389
1679797009.2865057;62.67.36.137;4.69.219.45;153.759
1679797009.2865984;4.69.219.45;4.28.145.54;153.465
1679797025.902522;173.212.238.3;62.67.36.137;8.329
1679797025.902814;62.67.36.137;4.69.219.45;155.575
1679797025.9029448;4.69.219.45;4.78.193.6;156.318
1679797025.9030318;4.78.193.6;23.147.224.15;161.747
1679797025.9031389;23.147.224.15;45.83.22.143;156.242
1679797055.9670165;213.136.75.1;62.115.33.118;0.83
1679797055.9672375;62.115.33.118;62.115.113.146;3.88
1679797055.9673629;62.115.113.146;62.115.123.13;11.85
1679797055.9674952;62.115.123.13;62.115.112.242;98.279
1679797055.9676208;62.115.112.242;62.115.121.220;154.913
1679797055.9677398;62.115.121.220;62.115.155.15;154.397
1679797055.9678662;62.115.155.15;216.52.255.51;156.949
1679797055.9680974;216.52.255.51;69.88.129.106;156.979
1679797055.9682286;69.88.129.106;23.147.224.15;159.132
1679797055.9684308;23.147.224.15;45.83.22.164;155.041
1679797077.3386915;173.212.238.3;62.67.36.137;8.453
1679797077.3388705;62.67.36.137;4.69.153.125;155.672
1679797077.3389852;4.69.153.125;4.26.0.186;154.02
1679797077.3390915;4.26.0.186;77.243.185.145;165.299
1679797077.3392003;77.243.185.145;172.94.33.2;153.752
1679797106.684188;213.136.75.1;62.115.171.180;0.774
1679797106.684355;62.115.171.180;62.115.113.146;3.885
1679797106.684427;62.115.113.146;62.115.123.13;11.929
1679797106.6844883;62.115.123.13;62.115.112.242;98.109
1679797106.6845481;62.115.155.15;216.52.255.115;152.486
1679797106.6846066;216.52.255.115;69.88.129.106;154.389
1679797106.6846642;69.88.129.106;23.147.224.15;159.51
1679797106.6847239;23.147.224.15;45.83.22.180;154.176
1679797138.4016404;173.212.238.3;62.67.36.137;8.454
1679797138.4017575;154.54.37.29;130.117.0.141;19.519
1679797138.401821;130.117.0.141;130.117.51.41;112.089
1679797138.4018803;130.117.51.41;154.54.42.85;109.989
1679797138.4019384;154.54.42.85;154.54.82.245;110.153
1679797138.4019964;154.54.82.245;154.54.7.129;109.909
1679797138.4020717;154.54.7.129;154.54.82.202;110.259
1679797138.402129;154.54.82.202;38.104.106.26;109.609
1679797138.4022036;38.104.106.26;138.199.0.235;109.754
1679797138.4022744;138.199.0.235;87.249.134.229;109.499
1679797170.3311021;173.212.238.3;62.67.36.137;8.429
1679797170.3312256;154.54.37.29;130.117.0.141;19.607
1679797170.3313062;130.117.0.141;130.117.51.41;112.159
1679797170.331366;130.117.51.41;154.54.42.85;110.147
1679797170.3314245;154.54.42.85;154.54.82.245;110.064
1679797170.3314824;154.54.82.245;154.54.7.129;109.985
1679797170.33154;154.54.7.129;154.54.82.202;110.287
1679797170.3316355;154.54.82.202;38.142.16.210;109.868
1679797170.3316927;38.142.16.210;138.199.0.231;109.636
1679797170.33175;138.199.0.231;87.249.134.163;109.553
1679797202.175491;173.212.238.3;62.67.36.137;8.368
1679797202.1756635;154.54.37.29;130.117.0.141;19.484
1679797202.175784;130.117.0.141;130.117.51.41;112.087
1679797202.1758657;130.117.51.41;154.54.42.85;110.029
1679797202.1759593;154.54.42.85;154.54.82.245;110.031
1679797202.176082;154.54.82.245;154.54.7.129;109.988
1679797202.1761963;154.54.7.129;154.54.82.202;110.098
1679797202.1763399;154.54.82.202;38.142.16.210;109.904
1679797202.1764314;38.142.16.210;138.199.0.231;109.734
1679797202.17651;138.199.0.231;87.249.134.163;109.648
1679797228.895951;213.136.75.1;62.115.33.118;0.855
1679797228.896186;62.115.33.118;62.115.113.174;16.47
1679797228.8962667;62.115.112.244;80.91.246.162;113.11
1679797228.8963952;80.91.246.162;62.115.138.55;113.454
1679797228.8964589;62.115.138.55;62.115.187.242;112.875
1679797228.896519;62.115.187.242;138.199.0.237;112.87
1679797228.8965776;138.199.0.237;87.249.134.174;112.831
1679797258.266013;213.136.75.1;62.115.33.118;0.804
1679797258.2661853;213.248.66.102;216.52.95.47;96.938
1679797258.266257;216.52.95.47;64.74.240.242;99.963
1679797258.2663176;64.74.240.242;45.92.192.123;102.98
1679797258.2663758;45.92.192.123;45.12.135.231;96.729
1679797293.961416;173.212.238.3;62.67.36.137;8.409
1679797293.9616454;154.54.37.29;154.54.58.238;15.269
1679797293.9617436;154.54.58.238;154.54.27.169;93.296
1679797293.9618454;154.54.27.169;154.54.47.122;93.963
1679797293.961937;154.54.47.122;154.24.37.42;93.845
1679797293.96204;154.24.37.42;38.104.74.130;93.828
1679797293.9621298;38.104.74.130;216.52.95.47;93.445
1679797293.9623756;216.52.95.47;64.74.240.242;93.344
1679797293.9624856;64.74.240.242;45.92.192.123;105.364
1679797293.9625807;45.92.192.123;45.12.135.238;99.758
1679797336.8992996;173.212.238.3;62.67.36.137;8.443
1679797336.899542;154.54.37.29;154.54.58.238;15.274
1679797336.899662;154.54.58.238;154.54.27.169;93.047
1679797336.899772;154.54.27.169;154.54.47.122;93.86
1679797336.899879;154.54.47.122;154.24.37.42;93.764
1679797336.8999846;154.24.37.42;38.104.74.130;93.813
1679797336.9001296;38.104.74.130;216.52.95.109;93.26
1679797336.900235;216.52.95.109;74.201.164.150;99.964
1679797336.900418;74.201.164.150;45.92.192.123;100.212
1679797336.9006007;45.92.192.123;45.12.135.228;99.86
1679797378.2314475;173.212.238.3;62.67.36.137;8.227
1679797378.2316124;154.54.56.189;154.54.58.234;15.379
1679797378.231701;154.54.58.234;66.28.4.197;92.907
1679797378.2317924;66.28.4.197;154.54.30.114;93.552
1679797378.2318535;154.54.30.114;154.24.3.122;93.176
1679797378.2319121;154.24.3.122;38.104.74.130;93.337
1679797378.2319696;38.104.74.130;216.52.95.46;92.686
1679797378.232067;216.52.95.46;74.201.164.150;92.764
1679797378.2321365;74.201.164.150;45.92.192.125;104.085
1679797378.2321951;45.92.192.125;45.88.171.159;102.18
1679797378.2322524;45.88.171.159;45.12.135.12;99.236
1679797416.2454507;173.212.238.3;62.67.36.137;8.366
1679797416.2456713;154.54.56.189;154.54.58.234;15.333
1679797416.245799;154.54.58.234;66.28.4.197;92.862
1679797416.2459161;66.28.4.197;154.54.83.206;93.392
1679797416.246031;154.54.83.206;154.24.37.42;93.8
1679797416.2461538;154.24.37.42;38.104.74.130;93.855
1679797416.2462652;38.104.74.130;216.52.95.46;93.175
1679797416.2463841;216.52.95.46;74.201.164.150;93.235
1679797416.2464988;74.201.164.150;45.92.192.123;100.05
1679797416.2466104;45.92.192.123;193.239.147.7;99.784
1679797450.2897024;173.212.238.3;62.67.36.137;8.311
1679797450.2898335;154.54.56.189;154.54.58.234;15.237
1679797450.2898984;154.54.58.234;66.28.4.197;99.899
1679797450.289959;66.28.4.197;154.54.30.114;93.14
1679797450.29004;154.54.30.114;154.24.3.122;93.061
1679797450.290179;154.24.3.122;38.104.74.130;93.428
1679797450.2902482;38.104.74.130;216.52.95.46;92.715
1679797450.2903075;216.52.95.46;74.201.164.150;92.873
1679797450.2903652;74.201.164.150;45.92.192.123;97.437
1679797450.290422;45.92.192.123;193.239.147.47;92.64
1679797480.1843932;173.212.238.3;62.67.36.137;8.443
1679797480.1845725;154.54.37.29;154.54.58.238;15.142
1679797480.1846602;154.54.58.238;154.54.27.169;93.096
1679797480.184743;154.54.27.169;154.54.41.114;93.988
1679797480.1848278;154.54.41.114;154.24.3.122;93.494
1679797480.1849132;154.24.3.122;38.104.74.130;93.816
1679797480.185005;38.104.74.130;216.52.95.47;93.456
1679797480.1850958;216.52.95.47;64.74.240.242;93.32
1679797480.1851885;64.74.240.242;45.92.192.123;99.546
1679797480.1852758;45.92.192.123;64.94.215.210;93.178
1679797511.2630343;173.212.238.3;62.67.36.137;8.476
1679797511.263233;154.54.56.189;154.54.58.234;15.225
1679797511.2633116;154.54.58.234;66.28.4.197;92.811
1679797511.2633755;66.28.4.197;154.54.30.114;93.162
1679797511.2634346;154.54.30.114;154.24.3.122;93.127
1679797511.263493;154.24.3.122;38.104.74.130;93.278
1679797511.2635512;38.104.74.130;216.52.95.46;92.803
1679797511.2636101;216.52.95.46;74.201.164.150;92.857
1679797511.263668;74.201.164.150;45.92.192.123;98.838
1679797511.263725;45.92.192.123;193.239.147.39;92.634
1679797548.452424;213.136.75.1;62.115.171.180;0.809
1679797548.452641;62.115.171.180;62.115.113.146;3.926
1679797548.4527533;62.115.113.146;62.115.123.13;11.922
1679797548.4528246;62.115.123.13;62.115.125.119;124.848
1679797548.4528947;62.115.125.119;62.115.125.116;12.032
1679797548.4529588;62.115.125.116;62.115.122.159;93.935
1679797548.4530184;62.115.156.182;216.52.191.44;126.033
1679797548.453088;216.52.191.44;107.150.158.10;127.175
1679797548.4531589;107.150.158.10;45.83.149.72;127.148
1679797571.8194897;213.136.75.1;62.115.171.180;0.827
1679797571.8196507;62.115.171.180;62.115.113.146;3.892
1679797571.8197174;62.115.113.146;62.115.123.13;11.88
1679797571.8197775;62.115.123.13;62.115.112.242;98.132
1679797571.8198695;62.115.112.242;62.115.125.128;108.507
1679797571.8199332;62.115.125.128;62.115.116.46;122.132
1679797571.8199916;62.115.116.46;62.115.33.194;121.735
1679797571.8200517;62.115.33.194;185.156.45.55;121.876
1679797571.8201094;185.156.45.55;169.150.205.111;121.814
1679797596.4029305;213.136.75.1;62.115.171.180;0.762
1679797596.4031503;62.115.171.180;62.115.113.146;3.97
1679797596.403268;62.115.113.146;62.115.123.13;11.912
1679797596.40338;62.115.123.13;62.115.112.242;97.683
1679797596.403489;62.115.112.242;62.115.125.128;108.456
1679797596.403596;62.115.125.128;62.115.116.46;121.966
1679797596.40377;62.115.116.46;62.115.33.194;121.577
1679797596.4039185;62.115.33.194;185.156.45.53;121.772
1679797596.4040275;185.156.45.53;169.150.205.103;121.629
1679797650.1179223;173.212.238.3;62.67.36.137;8.314
1679797650.118135;154.54.37.29;130.117.0.141;19.655
1679797650.1182034;130.117.0.141;130.117.51.41;109.972
1679797650.118263;130.117.51.41;154.54.42.85;112.086
1679797650.11834;154.54.42.85;154.54.82.245;112.164
1679797650.1184132;154.54.82.245;154.54.7.129;112.117
1679797650.118484;154.54.7.129;154.54.44.169;129.958
1679797650.1185687;154.54.44.169;154.54.3.213;129.87
1679797650.118635;154.54.3.213;154.54.6.114;130.287
1679797650.118693;154.54.6.114;154.24.61.202;131.427
1679797650.1187837;154.24.61.202;38.140.239.18;131.291
1679797650.1188564;38.140.239.18;216.52.191.44;130.739
1679797650.1189137;216.52.191.44;107.150.158.10;131.822
1679797650.1189706;107.150.158.10;45.83.149.71;131.658
1679797666.656712;173.212.238.3;62.67.36.137;8.341
1679797666.6569152;62.67.36.137;4.69.150.178;105.063
1679797666.6570065;4.69.150.178;4.42.40.174;106.248
1679797666.6570997;4.42.40.174;45.9.15.9;117.455
1679797666.6572216;45.9.15.9;45.83.151.67;106.794
1679797682.6514452;213.136.75.1;62.115.33.118;0.774
1679797682.6516178;62.115.33.118;62.115.113.146;3.898
1679797682.6517498;62.115.113.146;62.115.123.13;11.863
1679797682.6518579;62.115.123.13;62.115.112.242;97.749
1679797682.6519606;62.115.112.242;62.115.125.128;108.615
1679797682.6520574;62.115.125.128;62.115.191.250;108.379
1679797682.6521509;62.115.191.250;195.181.171.46;108.806
1679797722.4043963;213.136.75.1;62.115.33.118;0.817
1679797722.4046247;62.115.33.118;62.115.113.146;4.021
1679797722.4047437;62.115.113.146;62.115.123.13;11.887
1679797722.404854;62.115.123.13;62.115.112.242;97.588
1679797722.4049613;62.115.112.242;62.115.123.125;97.466
1679797722.4050672;62.115.123.125;213.248.67.199;97.642
1679797722.4051733;213.248.67.199;66.51.1.156;111.143
1679797722.4052818;66.51.1.156;148.66.239.32;111.017
1679797722.405388;148.66.239.32;66.51.8.58;111.161
1679797722.4054947;66.51.8.58;148.66.237.215;111.242
1679797722.405601;148.66.237.215;66.51.8.134;111.259
1679797722.4057066;66.51.8.134;128.136.83.194;110.051
1679797722.4058135;128.136.83.194;45.9.15.9;117.655
1679797722.4059196;45.9.15.9;45.83.151.82;109.958
1679797764.7633255;213.136.75.1;62.115.171.180;0.751
1679797764.7637153;62.115.171.180;62.115.113.146;3.933
1679797764.7638245;62.115.113.146;62.115.123.13;11.908
1679797764.7639446;62.115.123.13;62.115.112.242;97.7
1679797764.7640493;62.115.112.242;62.115.123.125;97.505
1679797764.7641478;62.115.123.125;213.248.67.199;97.816
1679797764.764259;213.248.67.199;66.51.1.156;111.165
1679797764.7644508;66.51.1.156;148.66.239.32;111.096
1679797764.7645433;148.66.239.32;66.51.8.58;111.156
1679797764.7646458;66.51.8.58;148.66.237.215;111.129
1679797764.7647343;148.66.237.215;66.51.8.134;111.258
1679797764.764828;66.51.8.134;128.136.83.194;110.058
1679797764.7649245;128.136.83.194;45.9.15.9;118.465
1679797764.7650132;45.9.15.9;45.83.151.66;109.028
1679797778.4913242;173.212.238.3;62.67.36.137;8.451
1679797778.4915488;4.26.6.50;5.254.77.2;96.158
1679797778.4916759;5.254.77.2;5.254.43.230;95.982
1679797796.1314235;213.136.75.1;62.115.33.118;0.813
1679797796.1315598;62.115.33.118;62.115.113.146;3.841
1679797796.131625;62.115.113.146;62.115.123.13;11.855
1679797796.131684;62.115.123.13;62.115.112.242;97.802
1679797796.1317415;62.115.112.242;62.115.140.209;98.233
1679797796.1317987;62.115.140.209;62.115.155.49;98.533
1679797796.1318562;62.115.155.49;5.254.77.2;97.951
1679797796.1319144;5.254.77.2;5.254.43.241;97.655
1679797815.2132509;213.136.75.1;62.115.33.118;0.781
1679797815.2133963;62.115.33.118;62.115.113.146;3.936
1679797815.2134764;62.115.113.146;62.115.123.13;11.892
1679797815.2135475;62.115.123.13;62.115.112.242;98.136
1679797815.213622;62.115.155.49;5.254.77.2;97.819
1679797815.2136905;5.254.77.2;5.254.43.229;99.448
1679797829.074901;173.212.238.3;62.67.36.137;8.441
1679797829.0750134;62.67.36.137;4.69.136.66;93.475
1679797829.0750794;4.69.136.66;4.4.142.94;95.469
1679797829.0752172;4.4.142.94;37.221.173.74;95.44
1679797829.0752783;37.221.173.74;45.74.48.2;95.333
1679797846.5378125;213.136.75.1;62.115.33.118;0.777
1679797846.537924;62.115.33.118;62.115.113.146;3.932
1679797846.537987;62.115.113.146;62.115.123.13;11.936
1679797846.5380464;62.115.123.13;62.115.112.242;98.077
1679797846.5381258;62.115.155.49;5.254.77.2;97.82
1679797846.5382075;5.254.77.2;5.254.43.229;97.62
1679797859.6138792;173.212.238.3;62.67.36.137;8.349
1679797859.614037;62.67.36.137;4.69.136.66;93.481
1679797859.6141255;4.69.136.66;4.4.142.94;95.576
1679797859.6142063;4.4.142.94;37.221.173.74;95.443
1679797859.614284;37.221.173.74;5.254.108.198;95.215
1679797877.6758997;173.212.238.3;62.67.36.137;8.489
1679797877.676067;62.67.36.137;4.69.136.66;93.425
1679797877.6761613;4.69.136.66;4.4.142.94;95.688
1679797877.6762526;4.4.142.94;37.221.173.74;95.433
1679797877.6764045;37.221.173.74;37.221.173.239;98.297
1679797898.309675;213.136.75.1;62.115.33.118;0.791
1679797898.3098447;62.115.33.118;62.115.113.146;3.854
1679797898.3099358;62.115.113.146;62.115.123.13;11.872
1679797898.3099988;62.115.123.13;62.115.112.242;98.217
1679797898.3100579;62.115.112.242;62.115.123.125;97.636
1679797898.310116;62.115.123.125;195.12.254.137;97.458
1679797898.3101752;195.12.254.137;5.254.81.22;97.622
1679797898.3102336;5.254.81.22;37.221.173.230;97.331
1679797917.9557164;213.136.75.1;62.115.33.118;0.866
1679797917.955902;62.115.33.118;62.115.113.146;3.904
1679797917.9560168;62.115.113.146;62.115.123.13;11.95
1679797917.956127;62.115.123.13;62.115.112.242;98.271
1679797917.956234;62.115.112.242;62.115.123.125;97.62
1679797917.9563973;62.115.123.125;195.12.254.137;97.499
1679797917.9565117;195.12.254.137;5.254.81.22;97.607
1679797917.9566264;5.254.81.22;37.221.173.230;97.327
1679797955.559941;213.136.75.1;62.115.33.118;0.72
1679797955.5600736;62.115.118.111;62.115.125.161;165.53
1679797955.5601757;62.115.125.161;213.248.81.134;165.631
1679797955.560245;213.248.81.134;66.151.144.71;162.437
1679797955.56035;66.151.144.71;64.74.135.182;162.306
1679797955.5604126;64.74.135.182;74.217.183.17;172.045
1679797955.560471;74.217.183.17;45.12.131.7;162.502
1679797994.913912;213.136.75.1;62.115.33.118;0.768
1679797994.9140787;62.115.33.118;62.115.113.174;16.691
1679797994.9141843;62.115.113.174;62.115.122.161;28.117
1679797994.9142761;62.115.122.161;62.115.112.244;96.725
1679797994.9143412;62.115.112.244;62.115.118.111;165.341
1679797994.9144003;62.115.118.111;62.115.125.161;165.437
1679797994.9144585;62.115.125.161;213.248.81.134;165.586
1679797994.9145186;213.248.81.134;66.151.144.7;162.457
1679797994.9145892;66.151.144.7;64.74.135.186;162.025
1679797994.914648;64.74.135.186;74.217.183.17;172.813
1679797994.9147348;74.217.183.17;45.12.131.49;162.052
1679798060.817901;173.212.238.3;62.67.36.137;8.223
1679798060.818096;154.54.56.189;130.117.0.121;19.313
1679798060.81825;130.117.0.121;154.54.56.93;110.193
1679798060.818396;154.54.56.93;154.54.30.185;109.823
1679798060.818482;154.54.30.185;154.54.47.49;110.175
1679798060.8185422;154.54.47.49;154.54.6.221;110.16
1679798060.8186083;154.54.6.221;154.54.42.165;127.391
1679798060.8186688;154.54.42.165;154.54.5.89;132.964
1679798060.818727;154.54.5.89;154.54.41.145;143.301
1679798060.8187852;154.54.41.145;154.54.44.137;157.401
1679798060.8188434;154.54.44.137;154.54.43.70;156.294
1679798060.8189185;154.54.43.70;154.54.86.158;157.116
1679798060.8190334;154.54.86.158;38.104.134.70;157.839
1679798060.8191583;38.104.134.70;66.151.144.71;157.189
1679798060.8192852;66.151.144.71;64.74.135.182;157.117
1679798060.8193817;64.74.135.182;74.217.183.17;165.676
1679798060.8194435;74.217.183.17;45.12.131.40;156.278
1679798131.2358763;173.212.238.3;62.67.36.137;8.485
1679798131.2361603;154.54.56.189;130.117.0.121;19.428
1679798131.236424;130.117.0.121;154.54.56.93;110.125
1679798131.2366297;154.54.56.93;154.54.30.185;109.91
1679798131.2368052;154.54.30.185;154.54.47.49;110.031
1679798131.2369418;154.54.47.49;154.54.6.221;110.227
1679798131.2370553;154.54.6.221;154.54.42.165;127.521
1679798131.237161;154.54.42.165;154.54.5.89;132.887
1679798131.2372973;154.54.5.89;154.54.41.145;143.361
1679798131.2374134;154.54.41.145;154.54.44.137;157.223
1679798131.2375424;154.54.44.137;154.54.43.70;156.557
1679798131.2377026;154.54.43.70;154.54.86.158;157.049
1679798131.237812;154.54.86.158;38.104.134.70;158.137
1679798131.2379184;38.104.134.70;66.151.144.71;157.202
1679798131.2380512;66.151.144.71;64.74.135.182;157.184
1679798131.2381861;64.74.135.182;74.217.183.17;165.31
1679798131.2383177;74.217.183.17;45.12.131.40;156.273
1679798170.03648;213.136.75.1;62.115.33.118;0.835
1679798170.0366552;62.115.112.244;80.91.246.162;112.956
1679798170.0367365;80.91.246.162;62.115.132.155;155.601
1679798170.0368304;50.115.90.198;156.146.96.106;156.12
1679798170.0369236;156.146.96.106;63.251.160.4;155.098
1679798170.0369794;63.251.160.4;63.251.162.22;156.388
1679798170.0370345;63.251.162.22;69.25.117.17;164.688
1679798170.0371249;69.25.117.17;69.25.117.70;155.826
1679798231.896575;173.212.238.3;62.67.36.137;8.323
1679798231.896798;154.54.37.29;130.117.0.141;19.47
1679798231.8969345;130.117.0.141;130.117.51.41;109.947
1679798231.8970032;130.117.51.41;154.54.42.85;109.931
1679798231.897062;154.54.42.85;154.54.82.245;110.058
1679798231.8971207;154.54.82.245;154.54.7.129;110.01
1679798231.8971784;154.54.7.129;154.54.44.169;127.704
1679798231.8972511;154.54.44.169;154.54.31.89;133.145
1679798231.897311;154.54.31.89;154.54.42.97;143.113
1679798231.8973687;154.54.42.97;154.54.86.110;158.29
1679798231.8974254;154.54.86.110;154.54.42.206;159.143
1679798231.8974824;154.54.42.206;38.104.124.82;159.369
1679798231.8975394;38.104.124.82;63.251.160.5;157.823
1679798231.897596;63.251.160.5;63.251.162.46;159.746
1679798231.8976517;63.251.162.46;69.25.117.17;170.172
1679798231.8977194;69.25.117.17;171.22.131.246;159.209
1679798263.094961;213.136.75.1;62.115.171.180;0.8
1679798263.095152;62.115.112.244;80.91.246.162;113.08
1679798263.095256;80.91.246.162;62.115.132.155;200.579
1679798263.095362;62.115.132.155;80.239.193.194;155.725
1679798263.095569;80.239.193.194;185.156.45.151;199.417
1679798263.0956795;185.156.45.151;138.199.43.4;198.19
1679798297.5278883;213.136.75.1;62.115.33.118;0.787
1679798297.5281453;62.115.33.118;62.115.113.174;16.396
1679798297.5282216;62.115.112.244;80.91.246.162;112.841
1679798297.5283165;80.91.246.162;62.115.132.155;200.435
1679798297.5283842;62.115.132.155;80.239.193.194;155.674
1679798297.5284438;80.239.193.194;185.156.45.151;155.667
1679798297.528505;185.156.45.151;138.199.43.6;200.274
1679798356.0148778;213.136.75.1;62.115.171.180;0.775
1679798356.015296;62.115.171.180;62.115.113.146;3.845
1679798356.0154004;62.115.113.146;62.115.124.117;3.781
1679798356.0154629;154.54.56.189;130.117.0.121;17.183
1679798356.0155456;130.117.0.121;154.54.56.93;107.789
1679798356.0156047;154.54.56.93;154.54.30.185;107.476
1679798356.0156631;154.54.30.185;154.54.47.49;107.554
1679798356.015738;154.54.47.49;154.54.6.221;107.838
1679798356.0157976;154.54.6.221;154.54.42.165;125.144
1679798356.0158558;154.54.42.165;154.54.5.89;130.562
1679798356.015913;154.54.5.89;154.54.41.145;141.102
1679798356.0159776;154.54.41.145;154.54.29.134;141.393
1679798356.0160348;154.54.29.134;38.142.233.114;141.644
1679798356.016091;38.142.233.114;68.169.38.19;141.64
1679798356.0161476;68.169.38.19;67.213.219.216;141.455
1679798406.3744233;213.136.75.1;62.115.171.180;0.778
1679798406.3746345;62.115.171.180;62.115.113.146;3.897
1679798406.3747876;62.115.113.146;62.115.124.117;3.763
1679798406.3749115;154.54.56.189;130.117.0.121;17.193
1679798406.3750713;130.117.0.121;154.54.56.93;110.119
1679798406.3751862;154.54.56.93;154.54.30.185;109.854
1679798406.3753002;154.54.30.185;154.54.47.49;109.861
1679798406.3756754;154.54.47.49;154.54.6.221;110.081
1679798406.375773;154.54.6.221;154.54.42.165;127.332
1679798406.3758883;154.54.42.165;154.54.5.89;132.847
1679798406.3759904;154.54.5.89;154.54.41.145;143.206
1679798406.3760772;154.54.41.145;154.54.29.134;143.62
1679798406.376173;154.54.29.134;38.142.233.114;143.826
1679798406.3763325;38.142.233.114;68.169.38.17;143.873
1679798406.3764558;68.169.38.17;67.213.219.224;143.874
1679798453.3667157;213.136.75.1;62.115.171.180;0.81
1679798453.3668334;62.115.171.180;62.115.113.146;3.89
1679798453.3668964;62.115.113.146;62.115.124.117;3.996
1679798453.3669567;154.54.37.29;130.117.0.141;17.294
1679798453.3670328;130.117.0.141;130.117.51.41;109.82
1679798453.3670928;130.117.51.41;154.54.42.85;107.866
1679798453.3671503;154.54.42.85;154.54.82.245;107.972
1679798453.3672168;154.54.82.245;154.54.7.129;107.685
1679798453.3672755;154.54.7.129;154.54.44.169;125.66
1679798453.3673341;154.54.44.169;154.54.31.89;130.868
1679798453.3673923;154.54.31.89;154.54.42.97;141.032
1679798453.3674493;154.54.42.97;154.54.6.198;141.788
1679798453.3675065;154.54.6.198;38.142.233.114;141.727
1679798453.3675632;38.142.233.114;68.169.38.19;141.828
1679798453.3676205;68.169.38.19;67.213.219.214;141.726
1679798505.2146962;213.136.75.1;62.115.171.180;0.78
1679798505.2148385;62.115.171.180;62.115.113.146;4.018
1679798505.2149034;62.115.113.146;62.115.124.117;4.073
1679798505.2149963;154.54.37.29;130.117.0.141;17.258
1679798505.2150614;130.117.0.141;130.117.51.41;109.838
1679798505.2151198;130.117.51.41;154.54.42.85;107.835
1679798505.2151775;154.54.42.85;154.54.82.245;108.032
1679798505.215237;154.54.82.245;154.54.7.129;107.767
1679798505.2152941;154.54.7.129;154.54.44.169;125.474
1679798505.2153523;154.54.44.169;154.54.31.89;131.049
1679798505.2154095;154.54.31.89;154.54.42.97;141.082
1679798505.215467;154.54.42.97;154.54.6.198;141.702
1679798505.2155244;154.54.6.198;38.142.233.114;141.771
1679798505.2155817;38.142.233.114;68.169.38.19;141.889
1679798505.2156389;68.169.38.19;67.213.219.214;141.664
1679798516.7231503;173.212.238.3;62.140.24.1;8.493
1679798516.7232604;62.140.24.1;4.69.161.102;41.562
1679798516.7233317;4.69.161.102;212.133.6.54;41.599
1679798516.7233937;212.133.6.54;87.250.239.185;59.489
1679798525.1056721;4.69.158.190;142.250.165.106;5.738
1679798525.1058724;142.250.165.106;142.251.65.131;4.842
1679798525.1059968;142.251.65.131;142.250.236.51;14.636
1679798525.106118;142.250.236.51;142.250.185.142;3.619
1679798530.8007298;173.212.238.3;62.67.36.137;8.546
1679798530.800901;62.67.36.137;212.162.9.130;8.071
1679798530.8016756;212.162.9.130;172.71.244.5;6.236
1679798530.8017843;172.71.244.5;1.1.1.1;5.996
1679798564.06872;213.136.75.1;62.115.171.180;0.842
1679798564.0688767;62.115.171.180;62.115.113.146;3.892
1679798564.0689826;62.115.113.146;62.115.123.13;11.912
1679798564.0690734;62.115.123.13;62.115.125.119;124.966
1679798564.069162;62.115.125.119;62.115.125.116;12.047
1679798564.0692496;62.115.125.116;62.115.122.159;94.023
1679798564.0693555;62.115.156.182;216.52.191.44;126.063
1679798564.0694568;216.52.191.44;107.150.158.10;127.136
1679798564.0695457;107.150.158.10;45.83.149.72;127.188
1679798588.789598;213.136.75.1;62.115.33.118;0.694
1679798588.789767;62.115.33.118;62.115.113.174;16.363
1679798588.7898366;62.115.112.244;62.115.118.149;113.031
1679798588.789904;62.115.118.149;62.115.115.71;113.026
1679798588.7899628;62.115.115.71;213.248.70.98;112.87
1679798588.790021;213.248.70.98;138.199.0.233;112.859
1679798588.7900782;138.199.0.233;87.249.134.236;112.648
1679798654.6273274;173.212.238.3;62.67.36.137;8.299
1679798654.6275523;154.54.37.29;130.117.0.141;19.518
1679798654.6276772;130.117.0.141;130.117.51.41;109.936
1679798654.6277719;130.117.51.41;154.54.42.85;109.867
1679798654.627881;154.54.42.85;154.54.82.245;110.137
1679798654.6280057;154.54.82.245;154.54.7.129;110.047
1679798654.6281054;154.54.7.129;154.54.44.169;127.752
1679798654.6281703;154.54.44.169;154.54.31.89;133.178
1679798654.6282613;154.54.31.89;154.54.42.97;143.205
1679798654.6283872;154.54.42.97;154.54.44.141;157.333
1679798654.62849;154.54.44.141;154.54.43.150;157.101
1679798654.6285527;154.54.43.150;154.54.87.90;157.168
1679798654.6286118;154.54.87.90;38.104.134.70;157.96
1679798654.6286697;38.104.134.70;66.151.144.71;157.297
1679798654.6287272;66.151.144.71;64.74.135.182;157.114
1679798654.6287858;64.74.135.182;74.217.183.17;167.189
1679798654.6288435;74.217.183.17;45.12.131.4;156.842
1679798675.5606544;173.212.238.3;62.67.36.137;8.475
1679798675.5608964;154.54.37.29;154.54.58.238;15.262
1679798675.5610125;154.54.58.238;154.54.27.169;93.259
1679798675.561135;154.54.27.169;154.54.3.126;92.994
1679798675.561251;154.54.3.126;38.88.195.154;92.622
1679798675.5613928;38.88.195.154;185.229.188.173;92.741
1679798675.5615103;185.229.188.173;143.244.47.38;92.745
1679798736.2976325;173.212.238.3;62.67.36.137;8.335
1679798736.2977839;62.67.36.137;4.69.219.142;117.344
